# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Aug 29 06:43:29 2022
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_bmagerr1:    B (Johnson) Magnitude Upper Unc
# COLUMN sy_bmagerr2:    B (Johnson) Magnitude Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_jmagerr1:    J (2MASS) Magnitude Upper Unc
# COLUMN sy_jmagerr2:    J (2MASS) Magnitude Lower Unc
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_hmagerr1:    H (2MASS) Magnitude Upper Unc
# COLUMN sy_hmagerr2:    H (2MASS) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_umagerr1:    u (Sloan) Magnitude Upper Unc
# COLUMN sy_umagerr2:    u (Sloan) Magnitude Lower Unc
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_gmagerr1:    g (Sloan) Magnitude Upper Unc
# COLUMN sy_gmagerr2:    g (Sloan) Magnitude Lower Unc
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_rmagerr1:    r (Sloan) Magnitude Upper Unc
# COLUMN sy_rmagerr2:    r (Sloan) Magnitude Lower Unc
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_imagerr1:    i (Sloan) Magnitude Upper Unc
# COLUMN sy_imagerr2:    i (Sloan) Magnitude Lower Unc
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_zmagerr1:    z (Sloan) Magnitude Upper Unc
# COLUMN sy_zmagerr2:    z (Sloan) Magnitude Lower Unc
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w1magerr1:   W1 (WISE) Magnitude Upper Unc
# COLUMN sy_w1magerr2:   W1 (WISE) Magnitude Lower Unc
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w2magerr1:   W2 (WISE) Magnitude Upper Unc
# COLUMN sy_w2magerr2:   W2 (WISE) Magnitude Lower Unc
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w3magerr1:   W3 (WISE) Magnitude Upper Unc
# COLUMN sy_w3magerr2:   W3 (WISE) Magnitude Lower Unc
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_w4magerr1:   W4 (WISE) Magnitude Upper Unc
# COLUMN sy_w4magerr2:   W4 (WISE) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_icmagerr1:   I (Cousins) Magnitude Upper Unc
# COLUMN sy_icmagerr2:   I (Cousins) Magnitude Lower Unc
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN sy_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN sy_kepmagerr1:  Kepler Magnitude Upper Unc
# COLUMN sy_kepmagerr2:  Kepler Magnitude Lower Unc
#
default_flag,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2
1,13.9470000,0.0660000,-0.0660000,13.3900000,0.1140000,-0.1140000,12.2270000,0.0230000,-0.0230000,11.9080000,0.0210000,-0.0210000,11.8800000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,11.8100000,0.0230000,-0.0230000,11.8630000,0.0210000,-0.0210000,12.6890000,0.4790000,-0.4790000,9.3170000,,,13.3819000,0.0034140,-0.0034140,,,,12.9484000,0.0069000,-0.0069000,13.256,,
1,15.8650000,0.0000000,0.0000000,15.0230000,0.1030000,-0.1030000,13.8480000,0.0280000,-0.0280000,13.5250000,0.0310000,-0.0310000,13.4890000,0.0380000,-0.0380000,,,,,,,,,,,,,,,,13.3600000,0.0240000,-0.0240000,13.3990000,0.0290000,-0.0290000,12.7270000,,,9.4280010,,,14.8925000,0.0003680,-0.0003680,,,,14.4251000,0.0068000,-0.0068000,14.935,,
1,12.7570000,0.0650000,-0.0650000,12.1240000,0.0570000,-0.0570000,10.9760000,0.0210000,-0.0210000,10.7360000,0.0180000,-0.0180000,10.6940000,0.0110000,-0.0110000,,,,,,,,,,,,,,,,10.6510000,0.0230000,-0.0230000,10.6800000,0.0200000,-0.0200000,10.6510000,0.0680000,-0.0680000,8.8950010,,,11.9622000,0.0001800,-0.0001800,,,,11.5719000,0.0067000,-0.0067000,12.003,,
1,16.3220000,0.0420000,-0.0420000,15.3910000,0.0460000,-0.0460000,13.7750000,0.0260000,-0.0260000,13.2960000,0.0310000,-0.0310000,13.2480000,0.0340000,-0.0340000,,,,,,,,,,,,,,,,13.2010000,0.0230000,-0.0230000,13.2620000,0.0250000,-0.0250000,12.9730000,,,9.2980000,,,15.1720000,0.0005450,-0.0005450,,,,14.5815000,0.0068000,-0.0068000,15.168,,
1,14.6630000,0.1960000,-0.1960000,13.6240000,0.0920000,-0.0920000,11.9550000,0.0210000,-0.0210000,11.4850000,0.0170000,-0.0170000,11.3930000,0.0170000,-0.0170000,,,,,,,,,,,,,,,,11.3230000,0.0230000,-0.0230000,11.4030000,0.0210000,-0.0210000,11.6740000,0.1240000,-0.1240000,8.7450000,,,13.4205000,0.0002380,-0.0002380,,,,12.8049000,0.0060000,-0.0060000,13.448,,
1,14.6630000,0.1960000,-0.1960000,13.6240000,0.0920000,-0.0920000,11.9550000,0.0210000,-0.0210000,11.4850000,0.0170000,-0.0170000,11.3930000,0.0170000,-0.0170000,,,,,,,,,,,,,,,,11.3230000,0.0230000,-0.0230000,11.4030000,0.0210000,-0.0210000,11.6740000,0.1240000,-0.1240000,8.7450000,,,13.4205000,0.0002380,-0.0002380,,,,12.8049000,0.0060000,-0.0060000,13.448,,
1,17.9880000,0.1680000,-0.1680000,16.3190000,0.1150000,-0.1150000,13.5860000,0.0310000,-0.0310000,12.9060000,0.0210000,-0.0210000,12.7670000,0.0370000,-0.0370000,19.8834000,0.0431468,-0.0431468,17.1427000,0.0043052,-0.0043052,15.7577000,0.0036156,-0.0036156,15.1280000,0.0035088,-0.0035088,14.8076000,0.0047389,-0.0047389,12.6560000,0.0280000,-0.0280000,12.6860000,0.0310000,-0.0310000,12.4630000,0.3840000,-0.3840000,8.3510000,,,15.9484000,0.0109150,-0.0109150,,,,15.0950000,0.0125000,-0.0125000,15.757,,
1,16.5080000,0.0370000,-0.0370000,15.9450000,0.1380000,-0.1380000,14.6860000,0.0340000,-0.0340000,14.3340000,0.0470000,-0.0470000,14.2370000,0.0720000,-0.0720000,,,,,,,,,,,,,,,,14.3050000,0.0250000,-0.0250000,14.3730000,0.0370000,-0.0370000,12.9450000,,,9.0600000,,,15.7709000,0.0005120,-0.0005120,,,,15.3160000,0.0068000,-0.0068000,15.831,,
1,14.0320000,0.0200000,-0.0200000,13.3470000,0.1030000,-0.1030000,12.1460000,0.0300000,-0.0300000,11.8340000,0.0300000,-0.0300000,11.7740000,0.0200000,-0.0200000,,,,,,,,,,,,,,,,11.7230000,0.0220000,-0.0220000,11.7720000,0.0200000,-0.0200000,11.4970000,0.1020000,-0.1020000,9.2240000,,,13.1928000,0.0002740,-0.0002740,,,,12.7581000,0.0066000,-0.0066000,13.219,,
1,15.8310000,0.0730000,-0.0730000,16.4730000,0.4010000,-0.4010000,14.8210000,0.0440000,-0.0440000,14.3850000,0.0620000,-0.0620000,14.2240000,0.0790000,-0.0790000,,,,,,,,,,,,,,,,14.1150000,0.0450000,-0.0450000,14.2010000,0.0500000,-0.0500000,12.3320000,,,9.1820000,,,16.2846000,0.0007540,-0.0007540,,,,15.6847000,0.0078000,-0.0078000,16.239,,
1,15.4840000,0.0380000,-0.0380000,14.9890000,0.1370000,-0.1370000,13.3610000,0.0230000,-0.0230000,12.8690000,0.0210000,-0.0210000,12.7340000,0.0270000,-0.0270000,,,,,,,,,,,,,,,,12.7670000,0.0230000,-0.0230000,12.8170000,0.0240000,-0.0240000,12.8190000,0.4900000,-0.4900000,9.0910000,,,14.8607000,0.0003830,-0.0003830,,,,14.2489000,0.0067000,-0.0067000,14.897,,
1,16.8780000,0.0690000,-0.0690000,15.9370000,0.1490000,-0.1490000,14.3900000,0.0280000,-0.0280000,13.9720000,0.0340000,-0.0340000,13.9510000,0.0650000,-0.0650000,,,,,,,,,,,,,,,,13.8040000,0.0240000,-0.0240000,13.8650000,0.0300000,-0.0300000,12.9820000,,,9.4590000,,,15.7209000,0.0005210,-0.0005210,,,,15.1438000,0.0076000,-0.0076000,15.744,,
1,15.2720000,0.1080000,-0.1080000,14.3690000,0.0570000,-0.0570000,12.9420000,0.0240000,-0.0240000,12.5850000,0.0330000,-0.0330000,12.5370000,0.0200000,-0.0200000,,,,,,,,,,,,,,,,12.4870000,0.0230000,-0.0230000,12.5230000,0.0250000,-0.0250000,12.7200000,,,9.4410000,,,14.2260000,0.0002360,-0.0002360,,,,13.6973000,0.0140000,-0.0140000,14.220,,
1,14.8160000,0.0330000,-0.0330000,14.0380000,0.1260000,-0.1260000,12.7140000,0.0230000,-0.0230000,12.4000000,0.0240000,-0.0240000,12.3390000,0.0230000,-0.0230000,,,,,,,,,,,,,,,,12.2660000,0.0220000,-0.0220000,12.3010000,0.0210000,-0.0210000,12.3890000,0.3330000,-0.3330000,9.3270000,,,13.8576000,0.0002360,-0.0002360,,,,13.3932000,0.0079000,-0.0079000,13.914,,
1,16.6450000,0.0000000,0.0000000,15.4610000,0.2060000,-0.2060000,13.4070000,0.0290000,-0.0290000,12.8470000,0.0310000,-0.0310000,12.7550000,0.0350000,-0.0350000,,,,,,,,,,,,,,,,12.6670000,0.0230000,-0.0230000,12.7100000,0.0240000,-0.0240000,13.0280000,0.5050000,-0.5050000,9.4650000,,,15.2813000,0.0099520,-0.0099520,,,,14.6069000,0.0116000,-0.0116000,15.037,,
1,16.4920000,0.0690000,-0.0690000,15.9600000,0.2290000,-0.2290000,14.5070000,0.0300000,-0.0300000,14.1720000,0.0340000,-0.0340000,14.0810000,0.0670000,-0.0670000,,,,,,,,,,,,,,,,14.0740000,0.0280000,-0.0280000,14.3070000,0.0440000,-0.0440000,12.7360000,,,8.7510000,,,15.7181000,0.0004210,-0.0004210,,,,15.2085000,0.0077000,-0.0077000,15.761,,
1,14.1010000,0.0800000,-0.0800000,13.2770000,0.0800000,-0.0800000,12.0920000,0.0210000,-0.0210000,11.8010000,0.0190000,-0.0190000,11.7620000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,11.7090000,0.0220000,-0.0220000,11.7540000,0.0200000,-0.0200000,11.7720000,0.1590000,-0.1590000,8.9810000,,,13.1970000,0.0002310,-0.0002310,,,,12.7501000,0.0060000,-0.0060000,13.203,,
1,14.1010000,0.0800000,-0.0800000,13.2770000,0.0800000,-0.0800000,12.0920000,0.0210000,-0.0210000,11.8010000,0.0190000,-0.0190000,11.7620000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,11.7090000,0.0220000,-0.0220000,11.7540000,0.0200000,-0.0200000,11.7720000,0.1590000,-0.1590000,8.9810000,,,13.1970000,0.0002310,-0.0002310,,,,12.7501000,0.0060000,-0.0060000,13.203,,
1,14.1010000,0.0800000,-0.0800000,13.2770000,0.0800000,-0.0800000,12.0920000,0.0210000,-0.0210000,11.8010000,0.0190000,-0.0190000,11.7620000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,11.7090000,0.0220000,-0.0220000,11.7540000,0.0200000,-0.0200000,11.7720000,0.1590000,-0.1590000,8.9810000,,,13.1970000,0.0002310,-0.0002310,,,,12.7501000,0.0060000,-0.0060000,13.203,,
1,16.9030000,0.0000000,0.0000000,15.8940000,0.0580000,-0.0580000,14.3960000,0.0280000,-0.0280000,13.9390000,0.0260000,-0.0260000,13.7600000,0.0460000,-0.0460000,,,,,,,,,,,,,,,,13.8400000,0.0260000,-0.0260000,13.9160000,0.0310000,-0.0310000,12.0270000,0.2210000,-0.2210000,8.8840000,,,15.8488000,0.0006220,-0.0006220,,,,15.2453000,0.0111000,-0.0111000,15.883,,
1,13.9060000,0.0660000,-0.0660000,12.8680000,0.0920000,-0.0920000,11.8390000,0.0210000,-0.0210000,11.6030000,0.0280000,-0.0280000,11.5540000,0.0220000,-0.0220000,,,,,,,,,,,,,,,,11.5180000,0.0230000,-0.0230000,11.5490000,0.0210000,-0.0210000,11.5280000,0.1230000,-0.1230000,9.0700000,,,12.7261000,0.0002250,-0.0002250,,,,12.3584000,0.0079000,-0.0079000,12.788,,
1,15.8610000,0.0450000,-0.0450000,15.7410000,0.1610000,-0.1610000,14.6580000,0.0280000,-0.0280000,14.3680000,0.0410000,-0.0410000,14.3520000,0.0890000,-0.0890000,,,,,,,,,,,,,,,,14.2640000,0.0280000,-0.0280000,14.2670000,0.0340000,-0.0340000,13.0000000,,,9.1290000,,,15.6194000,0.0005150,-0.0005150,,,,15.2021000,0.0065000,-0.0065000,15.665,,
1,15.9240000,0.0430000,-0.0430000,14.7210000,0.1950000,-0.1950000,13.0030000,0.0220000,-0.0220000,12.4690000,0.0230000,-0.0230000,12.4050000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,12.3510000,0.0230000,-0.0230000,12.4260000,0.0240000,-0.0240000,12.7840000,0.4170000,-0.4170000,9.0020000,,,14.5581000,0.0008450,-0.0008450,,,,13.9301000,0.0061000,-0.0061000,14.553,,
1,14.4330000,0.1750000,-0.1750000,13.7560000,0.1260000,-0.1260000,12.4970000,0.0230000,-0.0230000,12.1600000,0.0180000,-0.0180000,12.1040000,0.0220000,-0.0220000,,,,,,,,,,,,,,,,12.0240000,0.0240000,-0.0240000,12.0670000,0.0220000,-0.0220000,11.6870000,0.1540000,-0.1540000,8.7060000,,,13.5925000,0.0003810,-0.0003810,,,,13.1363000,0.0060000,-0.0060000,13.619,,
1,14.4850000,0.0270000,-0.0270000,13.6810000,0.0570000,-0.0570000,12.3540000,0.0230000,-0.0230000,11.9770000,0.0190000,-0.0190000,11.9140000,0.0190000,-0.0190000,,,,,,,,,,,,,,,,11.8710000,0.0230000,-0.0230000,11.9260000,0.0210000,-0.0210000,12.1520000,0.2900000,-0.2900000,9.5370000,,,13.5629000,0.0002440,-0.0002440,,,,13.0641000,0.0079000,-0.0079000,13.572,,
1,16.0180000,0.0540000,-0.0540000,15.4640000,0.0460000,-0.0460000,14.0320000,0.0260000,-0.0260000,13.7340000,0.0290000,-0.0290000,13.6450000,0.0530000,-0.0530000,,,,,,,,,,,,,,,,13.6030000,0.0250000,-0.0250000,13.6450000,0.0280000,-0.0280000,13.4150000,,,9.8000000,,,15.1663000,0.0011600,-0.0011600,,,,14.7045000,0.0061000,-0.0061000,15.192,,
1,16.3250000,0.0670000,-0.0670000,15.6010000,0.1600000,-0.1600000,14.1470000,0.0240000,-0.0240000,13.8160000,0.0310000,-0.0310000,13.7110000,0.0430000,-0.0430000,,,,,,,,,,,,,,,,13.7030000,0.0230000,-0.0230000,13.7600000,0.0280000,-0.0280000,13.1970000,,,9.6640000,,,15.4816000,0.0030410,-0.0030410,,,,14.9556000,0.0068000,-0.0068000,15.415,,
1,14.3140000,0.0290000,-0.0290000,13.7590000,0.0920000,-0.0920000,12.4160000,0.0220000,-0.0220000,12.1540000,0.0150000,-0.0150000,12.1120000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,12.0350000,0.0230000,-0.0230000,12.0710000,0.0210000,-0.0210000,11.8110000,0.1950000,-0.1950000,9.4960000,,,13.5234000,0.0002120,-0.0002120,,,,13.0708000,0.0078000,-0.0078000,13.688,,
1,15.5570000,0.0690000,-0.0690000,15.0530000,0.1150000,-0.1150000,13.7750000,0.0310000,-0.0310000,13.5080000,0.0350000,-0.0350000,13.4040000,0.0370000,-0.0370000,,,,,,,,,,,,,,,,13.4060000,0.0240000,-0.0240000,13.4450000,0.0260000,-0.0260000,12.7680000,,,9.6380000,,,14.8316000,0.0003290,-0.0003290,,,,14.3995000,0.0066000,-0.0066000,14.879,,
1,14.5060000,0.0320000,-0.0320000,13.8820000,0.0800000,-0.0800000,12.5900000,0.0260000,-0.0260000,12.2920000,0.0230000,-0.0230000,12.2230000,0.0250000,-0.0250000,,,,,,,,,,,,,,,,12.2030000,0.0230000,-0.0230000,12.2450000,0.0220000,-0.0220000,12.7210000,0.3420000,-0.3420000,9.3930000,,,13.7057000,0.0002360,-0.0002360,,,,13.2481000,0.0062000,-0.0062000,13.770,,
1,14.5060000,0.0320000,-0.0320000,13.8820000,0.0800000,-0.0800000,12.5900000,0.0260000,-0.0260000,12.2920000,0.0230000,-0.0230000,12.2230000,0.0250000,-0.0250000,,,,,,,,,,,,,,,,12.2030000,0.0230000,-0.0230000,12.2450000,0.0220000,-0.0220000,12.7210000,0.3420000,-0.3420000,9.3930000,,,13.7057000,0.0002360,-0.0002360,,,,13.2481000,0.0062000,-0.0062000,13.770,,
1,16.6130000,0.0430000,-0.0430000,15.5670000,0.1720000,-0.1720000,13.5460000,0.0230000,-0.0230000,13.0610000,0.0260000,-0.0260000,12.9320000,0.0230000,-0.0230000,,,,,,,,,,,,,,,,12.8700000,0.0230000,-0.0230000,12.9140000,0.0250000,-0.0250000,12.5970000,,,9.2880000,,,15.2824000,0.0017080,-0.0017080,,,,14.6271000,0.0064000,-0.0064000,15.245,,
1,16.1410000,0.1120000,-0.1120000,15.4000000,0.1490000,-0.1490000,14.0980000,0.0280000,-0.0280000,13.7870000,0.0260000,-0.0260000,13.7560000,0.0600000,-0.0600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2711000,0.0003850,-0.0003850,,,,14.7817000,0.0069000,-0.0069000,15.273,,
1,15.8180000,0.0430000,-0.0430000,15.5940000,0.1720000,-0.1720000,14.2680000,0.0240000,-0.0240000,13.9500000,0.0280000,-0.0280000,13.9700000,0.0610000,-0.0610000,,,,,,,,,,,,,,,,13.8320000,0.0240000,-0.0240000,13.9030000,0.0290000,-0.0290000,12.9810000,0.4540000,-0.4540000,9.4160000,,,15.3702000,0.0003620,-0.0003620,,,,14.9257000,0.0064000,-0.0064000,15.376,,
1,16.1610000,0.0680000,-0.0680000,15.0510000,0.2520000,-0.2520000,13.7720000,0.0260000,-0.0260000,13.4830000,0.0380000,-0.0380000,13.4920000,0.0360000,-0.0360000,,,,,,,,,,,,,,,,13.3740000,0.0230000,-0.0230000,13.4190000,0.0270000,-0.0270000,12.8760000,,,9.3500000,,,,,,,,,14.4840000,0.0190000,-0.0190000,14.826,,
1,12.6550000,0.0000000,0.0000000,12.1980000,0.0570000,-0.0570000,11.0670000,0.0210000,-0.0210000,10.8650000,0.0170000,-0.0170000,10.8190000,0.0170000,-0.0170000,,,,,,,,,,,,,,,,10.7930000,0.0230000,-0.0230000,10.8250000,0.0200000,-0.0200000,10.8480000,0.0720000,-0.0720000,9.3920000,,,12.0421000,0.0001560,-0.0001560,,,,11.6547000,0.0067000,-0.0067000,12.086,,
1,13.5730000,0.1060000,-0.1060000,12.9840000,0.1140000,-0.1140000,11.9950000,0.0210000,-0.0210000,11.7850000,0.0180000,-0.0180000,11.7290000,0.0140000,-0.0140000,,,,,,,,,,,,,,,,11.7080000,0.0230000,-0.0230000,11.7330000,0.0210000,-0.0210000,11.6300000,0.1430000,-0.1430000,9.5380000,,,12.8692000,0.0002840,-0.0002840,,,,12.5194000,0.0086000,-0.0086000,12.938,,
1,15.7640000,0.0090000,-0.0090000,15.1190000,0.1150000,-0.1150000,13.7500000,0.0250000,-0.0250000,13.4280000,0.0260000,-0.0260000,13.3580000,0.0340000,-0.0340000,,,,,,,,,,,,,,,,13.3660000,0.0240000,-0.0240000,13.4210000,0.0280000,-0.0280000,13.2490000,,,9.5280000,,,14.9099000,0.0003210,-0.0003210,,,,14.4362000,0.0080000,-0.0080000,14.930,,
1,16.6220000,0.0460000,-0.0460000,15.7010000,0.1830000,-0.1830000,14.4000000,0.0290000,-0.0290000,14.0270000,0.0330000,-0.0330000,13.9170000,0.0660000,-0.0660000,,,,,,,,,,,,,,,,13.9000000,0.0260000,-0.0260000,13.9200000,0.0290000,-0.0290000,12.8330000,,,9.6760000,0.5280000,-0.5280000,15.6607000,0.0021220,-0.0021220,,,,15.1656000,0.0067000,-0.0067000,15.591,,
1,15.6650000,0.0370000,-0.0370000,14.9830000,0.2170000,-0.2170000,13.5130000,,,13.2420000,0.0350000,-0.0350000,13.1360000,0.0410000,-0.0410000,,,,,,,,,,,,,,,,13.0090000,0.0300000,-0.0300000,13.0510000,0.0310000,-0.0310000,12.1170000,,,8.8850000,,,14.8610000,0.0003780,-0.0003780,,,,14.3349000,0.0069000,-0.0069000,14.869,,
1,18.9020000,0.1640000,-0.1640000,17.0484000,0.0461000,-0.0461000,13.5770000,0.0250000,-0.0250000,12.9530000,0.0240000,-0.0240000,12.7440000,0.0260000,-0.0260000,,,,,,,,,,,,,,,,12.6080000,0.0240000,-0.0240000,12.5030000,0.0230000,-0.0230000,12.6040000,0.3510000,-0.3510000,9.3590000,,,16.0979000,0.0007500,-0.0007500,,,,14.9624000,0.0074024,-0.0074024,16.109,,
1,12.6890000,0.3930000,-0.3930000,12.1950000,0.0270000,-0.0270000,11.0500000,0.0210000,-0.0210000,10.8300000,0.0210000,-0.0210000,10.7920000,0.0110000,-0.0110000,,,,,,,,,,,,,,,,10.7560000,0.0230000,-0.0230000,10.7710000,0.0200000,-0.0200000,10.5870000,0.0620000,-0.0620000,9.3500000,0.5330000,-0.5330000,11.9438000,0.0002010,-0.0002010,,,,11.5855000,0.0061000,-0.0061000,11.992,,
1,12.6890000,0.3930000,-0.3930000,12.1950000,0.0270000,-0.0270000,11.0500000,0.0210000,-0.0210000,10.8300000,0.0210000,-0.0210000,10.7920000,0.0110000,-0.0110000,,,,,,,,,,,,,,,,10.7560000,0.0230000,-0.0230000,10.7710000,0.0200000,-0.0200000,10.5870000,0.0620000,-0.0620000,9.3500000,0.5330000,-0.5330000,11.9438000,0.0002010,-0.0002010,,,,11.5855000,0.0061000,-0.0061000,11.992,,
1,14.7620000,0.0670000,-0.0670000,14.2400000,0.1830000,-0.1830000,12.9510000,0.0260000,-0.0260000,12.6410000,0.0320000,-0.0320000,12.5610000,0.0250000,-0.0250000,,,,,,,,,,,,,,,,12.5280000,0.0230000,-0.0230000,12.5860000,0.0240000,-0.0240000,12.5580000,0.3420000,-0.3420000,9.4320000,,,14.1018000,0.0002350,-0.0002350,,,,13.6252000,0.0061000,-0.0061000,14.131,,
1,14.3760000,0.0670000,-0.0670000,14.2900000,0.1150000,-0.1150000,13.0800000,0.0290000,-0.0290000,12.7270000,0.0330000,-0.0330000,12.6880000,0.0340000,-0.0340000,,,,,,,,,,,,,,,,11.8910000,0.0230000,-0.0230000,11.9880000,0.0220000,-0.0220000,11.9130000,0.2050000,-0.2050000,8.9080000,,,14.2567000,0.0002570,-0.0002570,,,,13.7641000,0.0069000,-0.0069000,14.268,,
1,12.7100000,0.0050000,-0.0050000,12.1140000,0.0570000,-0.0570000,11.2150000,0.0220000,-0.0220000,11.0310000,0.0280000,-0.0280000,10.9670000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,10.9150000,0.0230000,-0.0230000,10.9360000,0.0200000,-0.0200000,10.9160000,0.0690000,-0.0690000,9.0540000,,,12.0303000,0.0002080,-0.0002080,,,,11.6841000,0.0066000,-0.0066000,12.146,,
1,12.8190000,0.3600000,-0.3600000,12.3130000,0.0800000,-0.0800000,11.3370000,0.0280000,-0.0280000,11.0980000,0.0270000,-0.0270000,11.0210000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,10.9760000,0.0230000,-0.0230000,11.0120000,0.0200000,-0.0200000,11.0410000,0.0850000,-0.0850000,8.8630000,,,12.2120000,0.0002110,-0.0002110,,,,11.8483000,0.0067000,-0.0067000,12.278,,
1,12.9790000,0.0230000,-0.0230000,12.3630000,0.0690000,-0.0690000,11.1950000,0.0220000,-0.0220000,10.9010000,0.0160000,-0.0160000,10.8130000,0.0170000,-0.0170000,,,,,,,,,,,,,,,,10.7910000,0.0230000,-0.0230000,10.8340000,0.0200000,-0.0200000,10.7650000,0.0710000,-0.0710000,9.0680000,,,12.2578000,0.0006420,-0.0006420,,,,11.8074000,0.0089000,-0.0089000,12.325,,
1,13.0340000,0.0170000,-0.0170000,12.4070000,0.0570000,-0.0570000,11.4360000,0.0290000,-0.0290000,11.1780000,0.0370000,-0.0370000,11.1140000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,11.0040000,0.0230000,-0.0230000,11.0380000,0.0210000,-0.0210000,11.4380000,0.1380000,-0.1380000,9.4930000,,,12.4184000,0.0002520,-0.0002520,,,,12.0406000,0.0067000,-0.0067000,12.405,,
1,13.8910000,0.0590000,-0.0590000,12.5950000,0.0460000,-0.0460000,10.7970000,0.0210000,-0.0210000,10.3000000,0.0170000,-0.0170000,10.2040000,0.0140000,-0.0140000,,,,,,,,,,,,,,,,10.1290000,0.0230000,-0.0230000,10.1860000,0.0200000,-0.0200000,10.0500000,0.0450000,-0.0450000,9.1510000,,,12.4086000,0.0007560,-0.0007560,,,,11.7532000,0.0063000,-0.0063000,12.411,,
1,15.2930000,0.0460000,-0.0460000,14.7470000,0.0800000,-0.0800000,13.5260000,0.0240000,-0.0240000,13.1460000,0.0330000,-0.0330000,13.1240000,0.0310000,-0.0310000,,,,,,,,,,,,,,,,13.0940000,0.0230000,-0.0230000,13.1250000,0.0250000,-0.0250000,12.7050000,0.3310000,-0.3310000,9.5980000,,,14.6643000,0.0003250,-0.0003250,,,,14.1820000,0.0063000,-0.0063000,14.682,,
1,14.6610000,0.0360000,-0.0360000,14.5920000,0.1150000,-0.1150000,13.3800000,0.0320000,-0.0320000,12.9480000,0.0310000,-0.0310000,12.9320000,0.0340000,-0.0340000,,,,,,,,,,,,,,,,12.8750000,0.0260000,-0.0260000,12.9160000,0.0260000,-0.0260000,12.7340000,,,9.4060000,,,14.3796000,0.0002930,-0.0002930,,,,13.9250000,0.0066000,-0.0066000,14.411,,
